id,methodLandValuation,valuationReportId,valuationReportUId,amountofPremiumPayableA,acquisitionCostofTDRA,acquisitionCostofTDRB,amountsPayabletoStateGovernmentA,amountsPayabletoStateGovernmentB,landPremiumPayableA,landPremiumPayableB,estimatedConstructionCostOfRehabA,estimatedConstructionCostOfRehabB,actualCostofConstructionOfReDevA,actualCostofConstructionOfReDevB,costTowardsClearanceA,costTowardsClearanceB,costofASRLinkedPremiumA,costofASRLinkedPremiumB,subTotalofLandCostA,subTotalofLandCostB,subTotalofLandCostaFlag,subTotalofLandCostbFlag,estCostofConstructasCertifybyEngA,actualCostofConstructIncurredAndPaidB,onSiteExpenditureforDevelopmentA,onSiteExpenditureforDevelopmentB,paymentofTaxesA,paymentofTaxesB,interestPayabletoFinanceA,interestPayabletoFinanceB,subTotofDevelopCostA,subTotofDevelopCostB,subTotofDevelopCostaFlag,subTotofDevelopCostbFlag,totalEstimatedCostofTheRealEstateProject,totalCostIncurredandPaid,totalCostIncurredandPaidFlag,perofcompletionofConstructionWork,proportionoftheCostB,amtWithdrawnfromDesigAccount,amtWithdrawnTillDateofThisCerti,amtWithdrawnTillDateofThisCertiFlag,netAmtWithdrawfromDesigBnkAccUnderCerti,promotersName,projectsName,verificationAccTillDate,nameofCA,nameofCAFirm,partnerMemShipNo,memshipDate,place,estBalCosttoCompleteProject,estBalCosttoCompleteProjectFlag,balUnbookedAreatoBeCerti,estReceivablesofOngoingProjectFlag,amttobeDepositedinDesigAccFlag,caUdiNumber,notesToCertificate,caFrnNo,caDesignation,formThreeBankDtl,loanDtLList,physProgressList,mortgageDeedList,formThreeCertiId,formThreeCertiUId,isApplicable,isVariation,underRedevelopment,createdOn,projectRegID,acquisitionCostofLandA_new,acquisitionCostofLandB_new,amountofPremiumPayableB_new,balAmtofReceivablesfromBookedAptmnts_new,estAmtofSalesProceedsinRespectofUnbookedAptmnts_new,estReceivablesofOngoingProject_new,amttobeDepositedinDesigAcc_new,acquisitionCostofLandA,acquisitionCostofLandB,amountofPremiumPayableB,balAmtofReceivablesfromBookedAptmnts,estAmtofSalesProceedsinRespectofUnbookedAptmnts,estReceivablesofOngoingProject,amttobeDepositedinDesigAcc
79625, , , ,92638600,0,0,25647730,25647730,0,0,0,0.0,0.0,0,0,0,0,0,552899000,481247000, , ,4410000000,39903700,370000000,12808000,30000000,14356700,400000000,0,5210000000,67068500, , ,5762900000,548315000, ,0.0,9.51,548315000,0, ,548315000,AVADH INFRABUILD ,AVADH ERCOLE,2022-06-30,NIMESH GOVINDBHAI PARSANA,KBNG AND CO,157263.0,2013-07-02 00:00:00,SURAT,5214580000, ,86972.4, , ,22157263ANMWJB3297,,145005W,Partner,"{'formThreeBIdPk': None, 'formThreeBbankName': 'ICICI Bank', 'formThreeBbankCode': 'ICICI Bank', 'formThreeBbankBranch': 'NEW MAGDALLA , SURAT', 'formThreeBaccountNumber': '750605000363', 'formThreeBifscCode': 'ICIC0007506', 'formThreeBOpeningBal': '0', 'formThreeBOpeningBalDate': '2022-06-30 00:00:00', 'formThreeBDeposit': '0', 'formThreeBWithdrawals': '0', 'formThreeBClosingBal': '0', 'closingBalanceDate': '2022-06-30 00:00:00', 'form3bankPassbookId': None, 'form3bankPassbookUid': None, 'stateCode': 'GJ', 'stateName': 'Gujarat', 'bankModel': 125, 'districtCode': 'SURAT', 'districtName': 'Surat', 'entryType': None, 'status': None, 'accountHolderName': 'AVADH INFRABUILD AVADH ERCOLE RERA RETENTION ACCOUNT', 'accountType': None, 'createdOn': None, 'id': 101843}",[],"[{'id': 58483, 'reason': '', 'createdOn': '2022-07-23T15:54:00.000+0530', 'modifiedOn': None}]",[],803838.0,XZ63V16TDE0J0CAF10KBIGS30WS0L5XK1I74GA814SNKJS7VJG,0,YES,NO, ,17644, , , , , , , ,434613000,434613000,20986300,0,6278500000,6278500000,70
133231,Agreement Value, , ,130260000,0,0,8623200,8623200,0,0,0, , ,0,0,0,0,0,903883000,307518000,0.0,2.0,1875000000,321028000,87000000,25715400,8000000,1070070,95000000,281422,2065000000,348095000,0.0,2.0,2968880000,655612000,2.0,0.0,0.22,655612000,140137000,0.0,515475000, , , , , , , , ,2313270000,2.0,37340.2,2.0,0.0, , , , ,"{'formThreeBIdPk': None, 'formThreeBbankName': 'STATE BANK OF INDIA', 'formThreeBbankCode': None, 'formThreeBbankBranch': 'Jetalpur Road', 'formThreeBaccountNumber': '41692525128', 'formThreeBifscCode': 'SBIN0001946', 'formThreeBOpeningBal': '490000', 'formThreeBOpeningBalDate': '30-Nov-2023', 'formThreeBDeposit': '37564119', 'formThreeBWithdrawals': '37564119', 'formThreeBClosingBal': '490000', 'closingBalanceDate': '31-Jan-2024', 'form3bankPassbookId': 3879982, 'form3bankPassbookUid': '46aPAbWMM6fjh31aH9qWRPpaX00zRjkYalDJhhkgYuzHk86018qUCUXQnMbHi2fiFCzQiCYpAefyi83DH900RFjXHYLGkiogoMaKEFXXz7FyiFrf1', 'stateCode': None, 'stateName': 'Gujarat', 'bankModel': None, 'districtCode': None, 'districtName': 'Vadodara', 'entryType': None, 'status': None, 'accountHolderName': 'Survi Infraspace LLP-Survi Pristine-RERA Account', 'accountType': None, 'createdOn': '2024-04-07T11:56:11.367+0530', 'id': 155449}","[{'frmThrLoanDlsId': 74720, 'formOneBIdPk': 133231, 'lenderName': 'State Bank of India', 'loanAmountTaken': '1000000000', 'loanAgreement': None, 'loanUploadPDFID': 3879979, 'loanUploadPDFUID': '44zPgEWoL6ejh33a2yqDnPdqXuazdbkiFlPkhCXg8uzHI87a170UxRX99MxzidgiEDzZhCKmAHhycM30W9u', 'totalUnitMortage': '0', 'mortgageDeedPDF': 'docId3', 'mortgageDeedPDFId': 3879978, 'mortgageDeedPDFUId': '45CPBgWgz6zihqhaGuq0TPGXXZazddk8olBKhbugxuzH08BR1upUDGXXmMRLiOoiPAzYtCtfAffyiL3aD9p', 'loanDisbursalReceived': '650000923', 'loanRepaid': '0', 'loanBalance': '650000923', 'createdOn': '2024-04-07T11:56:11.373+0530'}, {'frmThrLoanDlsId': 74721, 'formOneBIdPk': 133231, 'lenderName': 'Unsecured Loans', 'loanAmountTaken': '161513001', 'loanAgreement': None, 'loanUploadPDFID': 3879981, 'loanUploadPDFUID': '34wPzCWm86gHhMhaGyqD3PVqXu8zMpkmolBKhbugx7zGR81a17aUsUXQYMwAiiniDdz0BCCmAHgyIr3RD9p', 'totalUnitMortage': '0', 'mortgageDeedPDF': 'docId4', 'mortgageDeedPDFId': 3879980, 'mortgageDeedPDFUId': 'P6aPAhWhy6y0h9raVyqDRPpzX3azdOkD0lwBhDjgZczJ08BC190UxGXXnMbTiZgiEDzZtCtnAIzyRr3RC9q', 'loanDisbursalReceived': '161513001', 'loanRepaid': '0', 'loanBalance': '161513001', 'createdOn': '2024-04-07T11:56:11.375+0530'}]",[],[], , ,0, ,NO,2024-04-07 11:56:11,17670, , , , , , , ,765000000,244623000,54271800,637571000,2479690000,3117260000,70
127476,Market Value,3791340.0,4SDPCcWfL6eyhd6aK7qUsPHAX28zMKkZplPBhgXgA7zHi82a1YpUDPXsYMwZijjialzriCYpAezyRq3LK9h,24200400,822500000,332500000,1009640,1009640,0,0,0, , ,0,0,0,0,0,2019700000,1529700000,0.0,2.0,4313490000,553780000,127500000,44768900,21000000,11752000,544975540,34962100,5006970000,645263000,0.0,2.0,7026670000,2174960000,2.0,0.0,0.31,2174960000,157263000,1.0,2017700000, , , , , , , , ,4851710000,2.0,40075.4,2.0,0.0, , , , ,"{'formThreeBIdPk': None, 'formThreeBbankName': 'Kotak Mahindra Bank', 'formThreeBbankCode': None, 'formThreeBbankBranch': '(825) - Drive-in Branch', 'formThreeBaccountNumber': '5345912582', 'formThreeBifscCode': 'KKBK0000825', 'formThreeBOpeningBal': '770000', 'formThreeBOpeningBalDate': '31-Jul-2023', 'formThreeBDeposit': '101960266', 'formThreeBWithdrawals': '102730266', 'formThreeBClosingBal': '0', 'closingBalanceDate': '31-Dec-2023', 'form3bankPassbookId': 3791371, 'form3bankPassbookUid': '32APhcWfx601h87aCxqa3PVUXgHz7ikXFlPBhEKga6zHR87f170Ux9XgXMaGi1eioAzYiCYnAIfyiL3aH900RFyXXXLHIigXo9wKwEXmM7ByiF6fs', 'stateCode': None, 'stateName': 'Gujarat', 'bankModel': None, 'districtCode': None, 'districtName': 'Ahmedabad', 'entryType': None, 'status': None, 'accountHolderName': 'NEMI LANDMARKS FOR IKEBANA RERA A/C', 'accountType': None, 'createdOn': '2024-02-21T15:42:59.474+0530', 'id': 149694}","[{'frmThrLoanDlsId': 70083, 'formOneBIdPk': 127476, 'lenderName': 'ANNEXURE C', 'loanAmountTaken': '2291733432', 'loanAgreement': None, 'loanUploadPDFID': 3791337, 'loanUploadPDFUID': 'PSCPBGWq96hGhLqaD7qUTPGAX28zMskWFlPYhZugL5zG08wD1OoUAPXsmMRLiOniDtzVgCJpAeAyk33KH90', 'totalUnitMortage': '119', 'mortgageDeedPDF': 'docId3', 'mortgageDeedPDFId': 3791336, 'mortgageDeedPDFUId': 'PkAPhhWhL6eyhd2a16qRJPjaX09zNdk80lwYhZKga5zGk8hR160UxyXUXMaLiOdivdz0tCtnAIfyiq3LV95', 'loanDisbursalReceived': '2291733432', 'loanRepaid': '797512953', 'loanBalance': '1494220479', 'createdOn': '2024-02-21T15:42:59.481+0530'}]",[],[], , ,0, ,NO,2024-02-21 15:42:59,17770, , , , , , , ,1171990000,1171990000,24200400,385822000,7112340000,7498170000,70
129859,Agreement Value, , ,27114200,117714590,117714590,13363060,13363060,0,0,0, , ,0,0,0,0,0,384619000,384619000,0.0,2.0,3669700000,1377060000,730000000,69541300,72885800,31278900,250000000,0,4722580000,1477880000,0.0,2.0,5107200000,1862500000,2.0,0.0,0.36,1862500000,1294720000,1.0,567775000, , , , , , , , ,3244700000,2.0,26672.3,2.0,0.0, , , , ,"{'formThreeBIdPk': None, 'formThreeBbankName': 'ICICI Bank', 'formThreeBbankCode': None, 'formThreeBbankBranch': 'ANANDNAGAR CROSS ROAD BRANCH', 'formThreeBaccountNumber': '058605004634', 'formThreeBifscCode': 'ICIC0000586', 'formThreeBOpeningBal': '6999784', 'formThreeBOpeningBalDate': '22-Sep-2023', 'formThreeBDeposit': '276790201', 'formThreeBWithdrawals': '267800000', 'formThreeBClosingBal': '15989985', 'closingBalanceDate': '22-Dec-2023', 'form3bankPassbookId': 3822934, 'form3bankPassbookUid': '3kCPBcWfM6fEhr7aCxqanPdUXgbzibkiolBKhYIgj6ztk82G16gUTyXUnMbLiOniDDzZiCYoAsAyk83DD9pLRHZXmMLykioUoAAKTcXWL7D1iH2fV', 'stateCode': None, 'stateName': 'Gujarat', 'bankModel': None, 'districtCode': None, 'districtName': 'Ahmedabad', 'entryType': None, 'status': None, 'accountHolderName': 'M/S SAFAL GOYAL REALTY LLP-RIVIERA MAJESTICA RERA RETENTION ACCOUNT', 'accountType': None, 'createdOn': '2024-03-07T19:13:15.596+0530', 'id': 152077}",[],[],[], , ,0, ,NO,2024-03-07 19:13:16,17797, , , , , , , ,226427000,226427000,27114200,3011580000,2428390000,5439970000,70
127241,Agreement Value, , ,0,0,0,8800,4400,0,0,0, , ,0,0,0,0,0,466521000,189777000,0.0,2.0,2250000000,416969000,100000000,41139500,37000000,2852990,74000000,0,2461000000,460962000,0.0,2.0,2927520000,650739000,2.0,0.0,0.22,650739000,606965000,1.0,43773700, , , , , , , , ,2276780000,2.0,13105.9,2.0,0.0, , , , ,"{'formThreeBIdPk': None, 'formThreeBbankName': 'ICICI Bank', 'formThreeBbankCode': None, 'formThreeBbankBranch': 'Prahladnagar Branch', 'formThreeBaccountNumber': '777705080924', 'formThreeBifscCode': 'ICIC0007627', 'formThreeBOpeningBal': '112913220', 'formThreeBOpeningBalDate': '01-Oct-2023', 'formThreeBDeposit': '195433268', 'formThreeBWithdrawals': '235900000', 'formThreeBClosingBal': '72446488', 'closingBalanceDate': '15-Feb-2024', 'form3bankPassbookId': 3789468, 'form3bankPassbookUid': 'PkaPAFWpz6z0h9raV9qWJPj8XaazdikXolBkhhXgzdztI8ha179U5UXQYMwzidgiEDzZiCYhAGBydd3IG9rbR9ZXmXLHiikmoiAKTCXo87h0iG7fM', 'stateCode': None, 'stateName': 'Gujarat', 'bankModel': None, 'districtCode': None, 'districtName': 'Ahmedabad', 'entryType': None, 'status': None, 'accountHolderName': ' SAVVY ATS REALTY LLP RERA ACCOUNT FOR MARINA PROJECT ', 'accountType': None, 'createdOn': '2024-02-21T12:17:59.935+0530', 'id': 149459}",[],[],[], , ,0, ,NO,2024-02-21 12:18:00,17798, , , , , , , ,466513000,189772000,0,2031390000,1416300000,3447690000,70
132079,Agreement Value, , ,20316500,652431800,339369600,24552800,24552800,0,0,0, , ,0,0,0,0,0,1112300000,798536000,0.0,2.0,3900000000,428010000,560000000,24014900,60000000,22450800,700000000,25684500,5220000000,500160000,0.0,2.0,6332300000,1298700000,2.0,0.0,0.21,1298700000,406230000,1.0,892466000, , , , , , , , ,5033610000,2.0,63841.3,2.0,0.0, , , , ,"{'formThreeBIdPk': None, 'formThreeBbankName': 'HDFC', 'formThreeBbankCode': None, 'formThreeBbankBranch': 'ST XAVIERS COLLEGE ROAD', 'formThreeBaccountNumber': '50200072900926', 'formThreeBifscCode': 'HDFC0003905', 'formThreeBOpeningBal': '0', 'formThreeBOpeningBalDate': '15-Nov-2023', 'formThreeBDeposit': '119317601', 'formThreeBWithdrawals': '119317601', 'formThreeBClosingBal': '0', 'closingBalanceDate': '15-Feb-2024', 'form3bankPassbookId': 3860584, 'form3bankPassbookUid': '33CPBgWgz6z1h8haG9qWsPHXXZ8zMjkYLlQQhEIg8dzjo8YH1OqUCXXAZMvTiZniDBzBhCKhAGAykr3R29oDRXyXXMLyIigmoizKMEXmz7FiiMqfz', 'stateCode': None, 'stateName': 'Gujarat', 'bankModel': None, 'districtCode': None, 'districtName': 'Ahmedabad', 'entryType': None, 'status': None, 'accountHolderName': 'AARYAN BUILD PROJECTS LLP RERA ACCOUNT FOR ARANYAM', 'accountType': None, 'createdOn': '2024-03-30T12:53:42.280+0530', 'id': 154297}","[{'frmThrLoanDlsId': 73605, 'formOneBIdPk': 132079, 'lenderName': 'HDFC Ltd', 'loanAmountTaken': '1350000000', 'loanAgreement': None, 'loanUploadPDFID': 3860570, 'loanUploadPDFUID': '4SwPzDWnM6fyhd6aKYqbRPpQXMHz7jkYPlCJhhXgMdzj08wf1csU3PXsXMaLiOgiECzQACWMAd0yhq3LH90', 'totalUnitMortage': '311', 'mortgageDeedPDF': 'docId3', 'mortgageDeedPDFId': 3860569, 'mortgageDeedPDFUId': '33aPAFWpy6yHhMhaGuq03PV8XaazdskWPlCQhEKgLwzHh83G16rU4UXQmMRzidli2BzBBCCpAeAykq3LK9h', 'loanDisbursalReceived': '281194831', 'loanRepaid': '49619175', 'loanBalance': '231575656', 'createdOn': '2024-03-30T12:53:42.287+0530'}]",[],[], , ,0, ,NO,2024-03-30 12:53:42,17909, , , , , , , ,415000000,415000000,19613700,881673000,6287670000,7169340000,70
136371,Agreement Value, , ,25674300,0,0,11648116,15679973,0,0,0, , ,0,0,0,0,0,296155000,165075000,0.0,2.0,505400000,100737000,115518004,18983800,44286800,548577,50000000,2869350,715205000,123139000,0.0,2.0,1011360000,288214000,2.0,21.0,0.28,288214000,42720700,1.0,245493000, , , , , , , , ,723146000,2.0,21934.8,2.0,0.0, , , , ,"{'formThreeBIdPk': None, 'formThreeBbankName': 'ICICI Bank', 'formThreeBbankCode': None, 'formThreeBbankBranch': 'VASNA BHAYLI', 'formThreeBaccountNumber': '399005000415', 'formThreeBifscCode': 'ICIC0003990', 'formThreeBOpeningBal': '0', 'formThreeBOpeningBalDate': '31-Jan-2024', 'formThreeBDeposit': '10534988.1', 'formThreeBWithdrawals': '9484988.1', 'formThreeBClosingBal': '1050000.0', 'closingBalanceDate': '29-Feb-2024', 'form3bankPassbookId': 3914217, 'form3bankPassbookUid': '33BPiEWox60jh33a2Yqb3PVzX39zNbkiolBQhEJga6zIR87a17qUCUXQnMbzidgiEAzYzCufAfAykm3fD9paR4VXn2LAlitiotBKCGXYz7FjiLXfH', 'stateCode': None, 'stateName': 'Gujarat', 'bankModel': None, 'districtCode': None, 'districtName': 'Vadodara', 'entryType': None, 'status': None, 'accountHolderName': 'RATNAM PARK VIEW SHRI RAM CORPORATION RERA RETENTION ACCOUNT', 'accountType': None, 'createdOn': '2024-04-22T12:04:56.319+0530', 'id': 158589}","[{'frmThrLoanDlsId': 77536, 'formOneBIdPk': 136371, 'lenderName': 'ICICI BANK ', 'loanAmountTaken': '250000000', 'loanAgreement': None, 'loanUploadPDFID': 3914205, 'loanUploadPDFUID': 'P3aPAFWpx601h8qaDxqaJPjaX08zMbki0lwKhbJgauzGR87f1YpUD7XamMRyiKli2tzVgCJoAsgyIr3RK9h', 'totalUnitMortage': '336', 'mortgageDeedPDF': 'docId3', 'mortgageDeedPDFId': 3914204, 'mortgageDeedPDFUId': '4SDPCEWo86gEhrqaDuq04Py8XaHz7jkYolBkhCXgy6zII81C190UxPXsXMaGi1niDlzrtCtfAf0yh939V95', 'loanDisbursalReceived': '65000000', 'loanRepaid': '8148040.54', 'loanBalance': '56851959.46', 'createdOn': '2024-04-22T12:04:56.327+0530'}]",[],[], , ,0, ,NO,2024-04-22 12:04:56,18005, , , , , , , ,258833000,123721000,25674300,143732000,1234200000,1377930000,70
135944,Agreement Value, , ,0,55927523,55927523,118010000,118010000,0,0,0, , ,0,0,0,0,0,2173940000,2173940000,0.0,0.0,1500000000,707247000,250000000,50482500,18000000,3163580,350000000,204244000,2118000000,965137000,0.0,2.0,4291940000,3139070000,2.0,0.0,0.73,3139070000,703651000,1.0,2435420000, , , , , , , , ,1152860000,2.0,33086.8,2.0,0.0, , , , ,"{'formThreeBIdPk': None, 'formThreeBbankName': 'Kotak Mahindra Bank', 'formThreeBbankCode': None, 'formThreeBbankBranch': 'BODAKDEV', 'formThreeBaccountNumber': '5345909957', 'formThreeBifscCode': 'KKBK0002582', 'formThreeBOpeningBal': '0', 'formThreeBOpeningBalDate': '17-Feb-2024', 'formThreeBDeposit': '117794432', 'formThreeBWithdrawals': '110972448', 'formThreeBClosingBal': '6821984', 'closingBalanceDate': '15-Apr-2024', 'form3bankPassbookId': 3911661, 'form3bankPassbookUid': '32BPiDWny6y0h96aKzqLRPp8Xarzrdk80lwkhCJgzdzII8h91YrU4GXXFMuAiijiatzVACWmAHfyid3I29oURi1X9XLHci3iotBKChXnL7DyiF6fs', 'stateCode': None, 'stateName': 'Gujarat', 'bankModel': None, 'districtCode': None, 'districtName': 'Ahmedabad', 'entryType': None, 'status': None, 'accountHolderName': 'SHILP INFRAPROJECTS LLP SHILP RESIDENCY RERA AC', 'accountType': None, 'createdOn': '2024-04-20T19:17:11.018+0530', 'id': 158162}","[{'frmThrLoanDlsId': 77204, 'formOneBIdPk': 135944, 'lenderName': 'Kotak Mahindra Investments Ltd', 'loanAmountTaken': '1250000000', 'loanAgreement': None, 'loanUploadPDFID': 3911636, 'loanUploadPDFUID': '4SBPigWg86g1h8qaD8qVSPqaX0Hz7jkYalDBhDXgxdzII8hC16pUDPXsHM0TiZkiuCzQhCKhAGBydd3IC9q', 'totalUnitMortage': '629', 'mortgageDeedPDF': 'docId3', 'mortgageDeedPDFId': 3911635, 'mortgageDeedPDFUId': '4maPADWnA6Ajh3raV6qRSPq8Xa8zMpkmPlCPhYKgyczDk81R18gUTPXsIMrLiOeioMzSBCCgAkfyi83DC9q', 'loanDisbursalReceived': '1250000000', 'loanRepaid': '142380670', 'loanBalance': '1107619330', 'createdOn': '2024-04-20T19:17:11.024+0530'}]",[],[], , ,0, ,NO,2024-04-20 19:17:11,18120, , , , , , , ,2000000000,2000000000,0,2049360000,3031600000,5080970000,70
129263,Market Value,3817240.0,34wPzhWhz6z1h8raV9qW3PVzX3azdOkD0lBQhcWgxczjo81a1x0UxPXsnMbGi1fiFdz0gCJgAkzyRd3IC9q,0,0,0,6853741,6853741,0,0,0, , ,0,0,0,0,0,2607350000,2607350000,0.0,0.0,304724000,103680000,10484300,4361420,7463650,3342610,0,0,322672000,111384000,2.0,2.0,2930030000,2718740000,2.0,0.0,0.93,2718740000,506211000,1.0,2212530000, , , , , , , , ,211288000,2.0,1506.4,2.0,0.0, , , , ,"{'formThreeBIdPk': None, 'formThreeBbankName': 'HDFC', 'formThreeBbankCode': None, 'formThreeBbankBranch': 'NAVRANGPURA', 'formThreeBaccountNumber': '57500001123266', 'formThreeBifscCode': 'HDFC0000006', 'formThreeBOpeningBal': '0', 'formThreeBOpeningBalDate': '31-Aug-2023', 'formThreeBDeposit': '117397307.33', 'formThreeBWithdrawals': '117397307.33', 'formThreeBClosingBal': '0.00', 'closingBalanceDate': '03-Feb-2024', 'form3bankPassbookId': 3817241, 'form3bankPassbookUid': '4SPPtCWm06B1h8XaWuq0RPpQXMazdpkm0lwJhCIgjuzHh86R19gUT9XgHM0gisoiPCzQiCYfAfeyoq3LH90VRhjXH0LLci37oDBKCbXgM7BEiI1fW', 'stateCode': None, 'stateName': 'Gujarat', 'bankModel': None, 'districtCode': None, 'districtName': 'Ahmedabad', 'entryType': None, 'status': None, 'accountHolderName': 'ADANI EMPL RERA AC FOR THE WEST PARK RE PR', 'accountType': None, 'createdOn': '2024-03-06T11:48:52.888+0530', 'id': 151481}",[],[],[], , ,0, ,NO,2024-03-06 11:48:53,18385, , , , , , , ,2600500000,2600500000,0,325400000,1955910000,2281310000,70
134127,Agreement Value, , ,199887000,0,0,54870000,54870000,0,0,0, , ,0,0,0,0,0,1184760000,1171400000,0.0,0.0,1625000000,1269760000,159500000,229247000,10000000,6083680,416400000,141651000,2210900000,1646740000,0.0,2.0,3395660000,2818150000,2.0,0.0,0.83,2818150000,807236000,0.0,2010910000, , , , , , , , ,577509000,2.0,19593.0,2.0,0.0, , , , ,"{'formThreeBIdPk': None, 'formThreeBbankName': 'Bank of Baroda', 'formThreeBbankCode': None, 'formThreeBbankBranch': 'MID CORPORATE BRANCH, SURAT', 'formThreeBaccountNumber': '41890200000170', 'formThreeBifscCode': 'BARB0CFSSUR', 'formThreeBOpeningBal': '1400826', 'formThreeBOpeningBalDate': '30-Jan-2024', 'formThreeBDeposit': '803122774', 'formThreeBWithdrawals': '804523390', 'formThreeBClosingBal': '210', 'closingBalanceDate': '30-Mar-2024', 'form3bankPassbookId': 3892825, 'form3bankPassbookUid': '4QyP4CWm86gEhr7aCxqa2PkUXgLzldk8FlPkhCkgkdziS8Ya199U5XXAHM0LiOkiudz0tCtqA4zyRM30D9p0RFoXYMLydilmoiCKtcXWM7BEiIqfz', 'stateCode': None, 'stateName': 'Gujarat', 'bankModel': None, 'districtCode': None, 'districtName': 'Surat', 'entryType': None, 'status': None, 'accountHolderName': 'SHAKTI ORGANISERS LLP RERA A/C FOR AASHIRWAD HIGH STREET', 'accountType': None, 'createdOn': '2024-04-14T20:57:08.843+0530', 'id': 156345}","[{'frmThrLoanDlsId': 75531, 'formOneBIdPk': 134127, 'lenderName': 'Bank of Baroda', 'loanAmountTaken': '813875755', 'loanAgreement': None, 'loanUploadPDFID': 3892822, 'loanUploadPDFUID': 'P5aPAcWf96hihq2a1xqaSPqXXZHz7KkZBlzkhCIgxuz0a8Ba19sU3GXXXMayiKeioDzZBCCpAe0yh33K199', 'totalUnitMortage': '0', 'mortgageDeedPDF': 'docId3', 'mortgageDeedPDFId': 3892821, 'mortgageDeedPDFUId': '3kaPAEWoL6eGhL2a1yqD2PkzX3azdjkYPlCkhCJgywzGa8BC17aUsHXzFMuzidoiPtzVzCufAfhycr3R29o', 'loanDisbursalReceived': '813875755', 'loanRepaid': '0', 'loanBalance': '813875755', 'createdOn': '2024-04-14T20:57:08.850+0530'}, {'frmThrLoanDlsId': 75532, 'formOneBIdPk': 134127, 'lenderName': 'Kotak', 'loanAmountTaken': '250000000', 'loanAgreement': None, 'loanUploadPDFID': 3892824, 'loanUploadPDFUID': 'PQCPBEWoz6zGhL6aKuq0sPHAX2azdbkiolBPhYtgL4zII8qG1eaUs7XaZMvLiOdivlzrBCCpAeeyom3f199', 'totalUnitMortage': '0', 'mortgageDeedPDF': 'docId4', 'mortgageDeedPDFId': 3892823, 'mortgageDeedPDFUId': '46BPiFWpx60yhdraVyqDSPqqXuLzlikX0lwKhbkgkvzHk8301Y0UxUXQFMuLiOkiuAzYACWgAkzyR83DC9q', 'loanDisbursalReceived': '250000000', 'loanRepaid': '250000000', 'loanBalance': '0', 'createdOn': '2024-04-14T20:57:08.854+0530'}]",[],[], , ,0, ,NO,2024-04-14 20:57:09,18408, , , , , , , ,930000000,930000000,186534000,436282000,2382000000,2818280000,70
135285,Agreement Value, , ,0,0,0,3900,3900,0,0,0, , ,0,0,0,0,0,566004000,226404000,0.0,2.0,3487500000,254279000,128217000,333538000,42375000,3376970,25643400,0,3683740000,591193000,0.0,2.0,4249740000,817597000,2.0,0.0,0.19,817597000,793224000,1.0,24373300, , , , , , , , ,3432140000,2.0,1641.77,2.0,0.0, , , , ,"{'formThreeBIdPk': None, 'formThreeBbankName': 'HDFC', 'formThreeBbankCode': None, 'formThreeBbankBranch': 'BODAKDEV', 'formThreeBaccountNumber': '50200072874722', 'formThreeBifscCode': 'HDFC0000049', 'formThreeBOpeningBal': '77567312', 'formThreeBOpeningBalDate': '16-Oct-2023', 'formThreeBDeposit': '282119838', 'formThreeBWithdrawals': '206255699', 'formThreeBClosingBal': '153431451', 'closingBalanceDate': '15-Jan-2024', 'form3bankPassbookId': 3906308, 'form3bankPassbookUid': 'PSwPzgWgy6yihq2a17qURPpzX3azddk80lwBhDJgz5zIh8BH1baUsyXUFMuGi1kiulzrACWfAfhycL3aD9pDRXVXnYLGlitmoiPKBhXny7GGi3qfz', 'stateCode': None, 'stateName': 'Gujarat', 'bankModel': None, 'districtCode': None, 'districtName': 'Ahmedabad', 'entryType': None, 'status': None, 'accountHolderName': 'SHIVALIK JI LLP SHIVALIK SKYVIEW AC RERA', 'accountType': None, 'createdOn': '2024-04-19T17:18:21.490+0530', 'id': 157503}",[],[],[], , ,0, ,NO,2024-04-19 17:18:21,18696, , , , , , , ,566000000,226400000,0,3418620000,249292000,3667920000,70
